X,Y,SITE_CODE,SITE_TITLE,SHORT_NAME,SITE_COMMO,SITE_TYPE_,SITE_SUB_T,SITE_STAGE,TARGET_COM,COMMODITY_,PROJ_CODE,PROJ_TITLE,WEB_LINK,EXTRACT_DA,Ag_SITES,Au_SITES,Bi_SITES,Co_SITES,Cu_SITES,Dmd_SITES,Fe_SITES,Gr_SITES,Li_SITES,Mn_SITES,Nb_SITES,Ni_SITES,Pb_SITES,PGE_SITES,Ptsh_SITES,REE_SITES,Sn_SITES,Ta_SITES,V_SITES,W_SITES,Zn_SITES
116.363539774863,-25.8983716404678,S0224971,Far West - Camel Hills,Far West,"Ni, Cr, Cu, Zn, Pt, Pd",Occurrence,Outcrop,Undeveloped,NICKEL,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0224971,2021/04/29,,,,,Cu Unclassified,,,,,,,Ni Occurrence,,PGE Unclassified,,,,,,,Zn Unclassified
118.009120817599,-25.7802260004665,S0032530,Jacia South,Jacia South,"Au, Cu, Ag",Prospect,Shallow workings,Undeveloped,GOLD,PRECIOUS METAL,J04131,Mt Maitland,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032530,2021/04/29,Ag Unclassified,Au Prospect,,,Cu Unclassified,,,,,,,,,,,,,,,,
118.187070495239,-25.5928465628796,S0032519,Dimble 2,Dimble 2,"Au, Cu",Mine,Unspecified,Shut,GOLD,PRECIOUS METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032519,2021/04/29,,Au Mine,,,Cu Unclassified,,,,,,,,,,,,,,,,
118.193350502088,-25.588456567546,S0032950,Dimble 1,Dimble 1,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032950,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
118.171290407256,-25.587956628692,S0032518,Top Dimble 1,Top Dimble 1,"Au, Cu",Mine,Unspecified,Shut,GOLD,PRECIOUS METAL,J05714,West Bryah Basin,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032518,2021/04/29,,Au Mine,,,Cu Unclassified,,,,,,,,,,,,,,,,
117.639957332579,-25.5284015744876,S0231117,Kerba,Kerba,"Ni, Cu",Occurrence,Drillhole,Undeveloped,NICKEL,STEEL ALLOY METAL,J04480,Livingstone Nickel-Copper,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0231117,2021/04/29,,,,,Cu Unclassified,,,,,,,Ni Occurrence,,,,,,,,,
118.400713626545,-25.4389979148103,S0022749,Forrest / RNI,Forrest,"Au, Cu, Ag",Prospect,Drillhole,Undeveloped,GOLD,PRECIOUS METAL,J04153,Forrest,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0022749,2021/04/29,Ag Unclassified,Au Prospect,,,Cu Unclassified,,,,,,,,,,,,,,,,
118.393120595736,-25.4138580075509,S0231368,Wodger,Wodger,"Cu, Au, Ag",Prospect,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04153,Forrest,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0231368,2021/04/29,Ag Unclassified,Au Unclassified,,,Cu Prospect,,,,,,,,,,,,,,,,
118.426206626906,-25.4068010955609,S0239368,Fortnum East,Fortnum East,"Au, Cu, Ag",Prospect,Outcrop,Undeveloped,GOLD,PRECIOUS METAL,J05441,Bryah Basin Gold,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0239368,2021/04/29,Ag Unclassified,Au Prospect,,,Cu Unclassified,,,,,,,,,,,,,,,,
118.350010408516,-25.3726108819881,S0231369,Big Billy,Big Billy,"Cu, Au, Ag",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04153,Forrest,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0231369,2021/04/29,Ag Unclassified,Au Unclassified,,,Cu Prospect,,,,,,,,,,,,,,,,
116.139670484225,-25.3509664576191,S0032242,Dalgety Downs 3,Dalgety Downs 3,"Cu, Pb, Au",Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032242,2021/04/29,,Au Unclassified,,,Cu Mine,,,,,,,,Pb Mine,,,,,,,,
116.245480442839,-25.3078363359514,S0032240,Dalgety Downs,Dalgety Downs,"Cu, Au",Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032240,2021/04/29,,Au Unclassified,,,Cu Mine,,,,,,,,,,,,,,,,
116.245013442837,-25.3073863360673,S0018436,Dalgety Downs / Richards (70),Dalgety Downs / Richards,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02534,Historic Copper - Lead - Zinc,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0018436,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
116.029820647611,-25.3065262880794,S0032211,Area 20,Area 20,Cu,Prospect,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032211,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,
116.225920445828,-25.3055663506851,S0032241,Dalgety Downs 2,Dalgety Downs 2,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032241,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
116.146390476508,-25.2576263650421,S0032243,Dalgety Downs 4,Dalgety Downs 4,Cu,Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032243,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
118.321097867949,-25.1876506075808,S0237348,Mt Labouchere - Bryah,Mt Labouchere,"Mn, Ni, Cu, Co, Au, Ag",Occurrence,Outcrop,Undeveloped,MANGANESE ORE,STEEL ALLOY METAL,J05377,Bryah Basin Manganese JV,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0237348,2021/04/29,Ag Unclassified,Au Unclassified,,Co Unclassified,Cu Unclassified,,,,,Mn Occurrence,,Ni Unclassified,,,,,,,,,
118.205210511838,-25.164066975055,S0032808,Milgun 1,Milgun 1,Cu,Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032808,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.214809507214,-25.0845965151706,S0032288,Boora Bore,Boora Bore,Cu,Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032288,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.272620142983,-25.0668367883668,S0032283,Three Well,Three Well,"Cu, Ag",Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032283,2021/04/29,Ag Unclassified,,,,Cu Occurrence,,,,,,,,,,,,,,,,
115.831550501872,-25.024466395014,S0032230,West Weedarrah,West Weedarrah,Cu,Prospect,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032230,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,
116.117388486064,-25.0095775325778,S0032228,Deep Well (WAMIN),Deep Well,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032228,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
116.66969633305,-24.9845864703271,S0229603,Rubbah Duckie,Rubbah Duckie,"Cu, Au, Pb, Zn, Ag",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0229603,2021/04/29,Ag Unclassified,Au Unclassified,,,Cu Prospect,,,,,,,,Pb Prospect,,,,,,,,Zn Prospect
116.706136350245,-24.9733404568504,S0225979,M&B Prospect,M&B Prospect,"Cu, Au",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0225979,2021/04/29,,Au Unclassified,,,Cu Prospect,,,,,,,,,,,,,,,,
116.755942341351,-24.9664704074739,S0225980,Pink Elephant,Pink Elephant,"Cu, Au",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0225980,2021/04/29,,Au Unclassified,,,Cu Prospect,,,,,,,,,,,,,,,,
115.765729539096,-24.964978385768,S0032229,Arthur River (Gascoyne),Arthur River,"Cu, U",Prospect,Costean/Trench,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J05776,Arthur River,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032229,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,
116.567840332764,-24.9530664946637,S0229602,New Find - Glenburgh,New Find,Cu,Occurrence,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0229602,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.649461291801,-24.9436635372697,S0225474,GBO Prospect,GBO,"Cu, Au, U",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0225474,2021/04/29,,Au Unclassified,,,Cu Prospect,,,,,,,,,,,,,,,,
116.699267289374,-24.9424265405988,S0225981,Green Dragon - Glenburgh,Green Dragon,"Cu, Au",Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0225981,2021/04/29,,Au Unclassified,,,Cu Occurrence,,,,,,,,,,,,,,,,
117.691390057572,-24.9387659474357,S0023848,Egerton West 1,Egerton West 1,"Au, Cu",Occurrence,Unspecified,Undeveloped,GOLD,PRECIOUS METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023848,2021/04/29,,Au Occurrence,,,Cu Unclassified,,,,,,,,,,,,,,,,
116.249149656232,-24.9353481991748,S0031873,Minindi,Minindi,Cu,Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J05777,Kingfisher,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031873,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.194139232677,-24.9263084584074,S0031871,Kingfisher East,Kingfisher East,Cu,Prospect,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J05777,Kingfisher,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031871,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,
116.18069921975,-24.9224384227242,S0031870,Kingfisher South,Kingfisher South,Cu,Prospect,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J05777,Kingfisher,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031870,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,
116.560690308941,-24.9221463365854,S0031650,Mt Gascoyne,Mt Gascoyne,Cu,Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031650,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.178111248103,-24.918490439158,S0017767,Yinnietharra / Hester (09),Yinnietharra / Hester,Cu,Mine,Shallow workings,Shut,COPPER - LEAD - ZINC,BASE METAL,J02534,Historic Copper - Lead - Zinc,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0017767,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
116.178118248119,-24.9184904392094,S0022943,Mombore Bore - Kingfisher,Kingfisher,"Cu, Au",Occurrence,Shallow workings,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J05777,Kingfisher,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0022943,2021/04/29,,Au Unclassified,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.17811124813,-24.9184874391835,S0005967,Gascoyne Copper Fertilizer - Yinnietharra Area,Yinnietharra Area,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J04304,Historic Copper - Lead (general locations only),https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0005967,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
116.177876270614,-24.9159174593048,S0005966,Gascoyne Copper Ore,Gascoyne Copper Ore,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02202,Minestat Copper - Lead - Zinc (General site locations only),https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0005966,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
116.890800185423,-24.887986377971,S0031515,Clever Mary 2,Clever Mary 2,"Au, Ag, Cu",Prospect,Outcrop,Undeveloped,GOLD,PRECIOUS METAL,J03568,Mt James,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031515,2021/04/29,Ag Unclassified,Au Prospect,,,Cu Unclassified,,,,,,,,,,,,,,,,
116.893680182883,-24.8868063771492,S0031518,Clever Mary 5,Clever Mary 5,Cu,Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03568,Mt James,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031518,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.897040180146,-24.8861763752774,S0031519,Clever Mary 6,Clever Mary 6,"Pb, Ag, Au, Cu",Prospect,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03568,Mt James,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031519,2021/04/29,Ag Unclassified,Au Unclassified,,,Cu Prospect,,,,,,,,Pb Prospect,,,,,,,,
116.040110030724,-24.8846667009251,S0023140,Mick Well Copper,Mick Well,"Cu, U, Zn, Ag",Occurrence,Costean/Trench,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J05778,Mick Well,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023140,2021/04/29,Ag Unclassified,,,,Cu Occurrence,,,,,,,,,,,,,,,,Zn Occurrence
116.897240183138,-24.8845563731059,S0031522,Clever Mary 9,Clever Mary 9,"Cu, Pb",Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03568,Mt James,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031522,2021/04/29,,,,,Cu Occurrence,,,,,,,,Pb Occurrence,,,,,,,,
116.146608734146,-24.8842790231635,S0022942,Ring Well,Ring Well,"Cu, Au, U",Prospect,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03347,Mombo Bore,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0022942,2021/04/29,,Au Unclassified,,,Cu Prospect,,,,,,,,,,,,,,,,
116.897940191986,-24.8833763631948,S0031523,Clever Mary 10,Clever Mary 10,"Cu, Pb",Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03568,Mt James,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031523,2021/04/29,,,,,Cu Occurrence,,,,,,,,Pb Occurrence,,,,,,,,
116.153449775903,-24.8808381145287,S0031872,Ted Well,Ted Well,"U, Cu",Occurrence,Unspecified,Undeveloped,URANIUM,ENERGY,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031872,2021/04/29,,,,,Cu Unclassified,,,,,,,,,,,,,,,,
117.154800135727,-24.8518763904555,S0024408,Flint Hill,Flint Hill,Cu,Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04468,Mt Egerton,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024408,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.694380409396,-24.8428277840301,S0032226,Big Bend 4,Big Bend 4,"Zn, Cu",Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032226,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,Zn Occurrence
116.622331427123,-24.8426808289207,S0032225,Big Bend 3,Big Bend 3,"Zn, Cu, Pb",Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032225,2021/04/29,,,,,Cu Occurrence,,,,,,,,Pb Occurrence,,,,,,,,Zn Occurrence
116.684100417544,-24.8372978785831,S0032223,Big Bend 1,Big Bend 1,"Pb, Zn, Cu",Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032223,2021/04/29,,,,,Cu Occurrence,,,,,,,,Pb Occurrence,,,,,,,,Zn Occurrence
116.679850421109,-24.8348879176296,S0032222,Discovery Gossan - Big Bend,Discovery Gossan,"Cu, Zn",Prospect,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04043,Glenburgh Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032222,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,Zn Prospect
118.301896111173,-24.7367950814753,S0018245,Mulgul (52),Mulgul,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02534,Historic Copper - Lead - Zinc,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0018245,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
117.919331140563,-24.6932860804115,S0023809,Billycan Bore,Billycan Bore,"Zn, Cu",Occurrence,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04468,Mt Egerton,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023809,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,Zn Occurrence
118.011375917654,-24.6595660615271,S0024335,Cork Tree,Cork Tree,"Cu, Pb, Ag",Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03226,Jillawarra Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024335,2021/04/29,Ag Unclassified,,,,Cu Occurrence,,,,,,,,Pb Occurrence,,,,,,,,
118.376501719013,-24.6528961137667,S0023795,Manganese Range 2,Manganese Range 2,"Cu, Brt",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03226,Jillawarra Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023795,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,
118.37253071122,-24.6528151183513,S0023796,Manganese Range 1,Manganese Range 1,"Pb, Cu, Zn, Au, Ag",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03226,Jillawarra Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023796,2021/04/29,Ag Unclassified,Au Unclassified,,,Cu Prospect,,,,,,,,Pb Prospect,,,,,,,,Zn Prospect
118.126811914937,-24.6523349575398,S0023797,TC,TC,"Cu, Brt, Ag",Occurrence,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03226,Jillawarra Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023797,2021/04/29,Ag Unclassified,,,,Cu Occurrence,,,,,,,,,,,,,,,,
118.105152046915,-24.645300993033,S0023798,Woodlands Dome,Woodlands,"Cu, Brt, Mn",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03226,Jillawarra Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023798,2021/04/29,,,,,Cu Prospect,,,,,Mn Unclassified,,,,,,,,,,,
118.112618872163,-24.6434519885293,S0023803,Leader 18,Leader 18,"Cu, Brt, Au",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03226,Jillawarra Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023803,2021/04/29,,Au Unclassified,,,Cu Prospect,,,,,,,,,,,,,,,,
118.09766270417,-24.6288760040717,S0023794,46-40 Prospect,46-40 Prospect,"Pb, Cu, Brt, Au",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03226,Jillawarra Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023794,2021/04/29,,Au Unclassified,,,Cu Prospect,,,,,,,,Pb Prospect,,,,,,,,
116.37624220364,-24.6053988124949,S0031913,Camel Hill 1,Camel Hill 1,"Cu, Bi",Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031913,2021/04/29,,,Bi Unclassified,,Cu Occurrence,,,,,,,,,,,,,,,,
116.433402392547,-24.5941279561329,S0030944,Eagle Hill,Eagle Hill,"Zn, Cu, U",Prospect,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0030944,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,Zn Prospect
115.722010374489,-24.5404964499187,S0023613,Gascoyne Base Metals - Area 1,Gascoyne Area 1,"Cu, Pb, Zn, Au, Ag",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J03514,Gascoyne Base Metals,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023613,2021/04/29,Ag Unclassified,Au Unclassified,,,Cu Prospect,,,,,,,,Pb Prospect,,,,,,,,Zn Prospect
116.499901175917,-24.5379581974588,S0031898,Duncan Pool 3,Duncan Pool 3,Cu,Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031898,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.227350702354,-24.5364403504567,S0031644,Morrissey Creek 1,Morrissey Creek 1,"Fl, Cu, Pb",Occurrence,Unspecified,Undeveloped,FLUORITE,INDUSTRIAL MINERAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031644,2021/04/29,,,,,Cu Unclassified,,,,,,,,Pb Unclassified,,,,,,,,
116.336281858556,-24.534909238258,S0031718,Reid Well 3,Reid Well 3,"Pb, Cu, Brt",Prospect,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031718,2021/04/29,,,,,Cu Prospect,,,,,,,,Pb Prospect,,,,,,,,
116.335631863635,-24.5348292375519,S0031717,Reid Well 2,Reid Well 2,"Au, Pb, Cu, Ba",Prospect,Unspecified,Undeveloped,GOLD,PRECIOUS METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031717,2021/04/29,,Au Prospect,,,Cu Unclassified,,,,,,,,Pb Unclassified,,,,,,,,
116.335331859586,-24.5337992353562,S0031618,Reid Well 1,Reid Well 1,"Cu, Pb, Brt, Au, Ag",Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031618,2021/04/29,Ag Unclassified,Au Unclassified,,,Cu Occurrence,,,,,,,,Pb Occurrence,,,,,,,,
116.332321880953,-24.5327892289282,S0031773,Copper Head Vein 2,Copper Head Vein 2,"Cu, Pb, Ag, Brt",Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031773,2021/04/29,Ag Unclassified,,,,Cu Occurrence,,,,,,,,Pb Occurrence,,,,,,,,
116.333211872187,-24.5326992300436,S0031772,Copper Head 1,Copper Head 1,"Cu, Pb, Brt",Prospect,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031772,2021/04/29,,,,,Cu Prospect,,,,,,,,Pb Prospect,,,,,,,,
116.331331887244,-24.5322392257419,S0031774,Copper Head Vein 3,Copper Head Vein 3,"Brt, Pb, Cu",Occurrence,Unspecified,Undeveloped,BARITE,INDUSTRIAL MINERAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031774,2021/04/29,,,,,Cu Unclassified,,,,,,,,Pb Unclassified,,,,,,,,
116.363341902727,-24.5277689295688,S0032212,Reid Well East 1,Reid Well East 1,"Cu, Zn, As",Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0032212,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,Zn Occurrence
117.11984951027,-24.5256058608895,S0024117,Isabella 6,Isabella 6,"Cu, Zn",Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04468,Mt Egerton,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024117,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,Zn Occurrence
