X,Y,SITE_CODE,SITE_TITLE,SHORT_NAME,SITE_COMMO,SITE_TYPE_,SITE_SUB_T,SITE_STAGE,TARGET_COM,COMMODITY_,PROJ_CODE,PROJ_TITLE,WEB_LINK,EXTRACT_DA,Ag_SITES,Au_SITES,Bi_SITES,Co_SITES,Cu_SITES,Dmd_SITES,Fe_SITES,Gr_SITES,Li_SITES,Mn_SITES,Nb_SITES,Ni_SITES,Pb_SITES,PGE_SITES,Ptsh_SITES,REE_SITES,Sn_SITES,Ta_SITES,V_SITES,W_SITES,Zn_SITES
116.268651437602,-24.5823899591749,S0031909,Mortimer Hills (W),Mortimer Hills (W),W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031909,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.181150550021,-24.5493804829413,S0031511,Morrisey,Morrisey,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031511,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.502491161774,-24.5367281608449,S0031897,Duncan Pool 2,Duncan Pool 2,W,Prospect,Drillhole,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,J04896,Gascoyne / Lithium Australia,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031897,2021/04/29,,,,,,,,,,,,,,,,,,,,W Prospect,
116.502311160973,-24.5360581573015,S0031896,Duncan Pool 1,Duncan Pool 1,"W, Sn",Prospect,Drillhole,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,J04896,Gascoyne / Lithium Australia,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031896,2021/04/29,,,,,,,,,,,,,,,,,Sn Unclassified,,,W Prospect,
116.157960437399,-24.510179613317,S0031505,South Nardoo 1,South Nardoo 1,"W, Fl",Prospect,Drillhole,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031505,2021/04/29,,,,,,,,,,,,,,,,,,,,W Prospect,
116.138740465842,-24.5026291565352,S0031506,South Nardoo 2,South Nardoo 2,W,Prospect,Drillhole,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031506,2021/04/29,,,,,,,,,,,,,,,,,,,,W Prospect,
116.125430650589,-24.4992887947264,S0031508,South Nardoo 4,South Nardoo 4,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031508,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.022200954984,-24.4849465288996,S0031715,New Well 9,New Well 9,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031715,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.994100659868,-24.482136560341,S0031920,New Well 2,New Well 2,"W, Mo",Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031920,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.996970661001,-24.4815265684396,S0031713,New Well 7,New Well 7,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031713,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.978030668574,-24.4775365249713,S0031923,New Well 5,New Well 5,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031923,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.980490668499,-24.4775065312086,S0031922,New Well 4,New Well 4,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031922,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.459231108204,-24.4756678907802,S0023832,O'Connor Well,O'Connor Well,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023832,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.091691015359,-24.4668676893504,S0031902,Nardoo 4,Nardoo 4,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031902,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.09855101997,-24.4668178236473,S0031900,Nardoo 2,Nardoo 2,"W, Cu",Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031900,2021/04/29,,,,,Cu Unclassified,,,,,,,,,,,,,,,W Occurrence,
116.091271016836,-24.4665876780612,S0031903,Nardoo 5,Nardoo 5,"W, Cu",Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031903,2021/04/29,,,,,Cu Unclassified,,,,,,,,,,,,,,,W Occurrence,
116.094731025016,-24.4656177353879,S0031901,Nardoo 3,Nardoo 3,"W, Au",Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031901,2021/04/29,,Au Unclassified,,,,,,,,,,,,,,,,,,W Occurrence,
116.091311026307,-24.4650676623801,S0031904,Nardoo 6,Nardoo 6,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031904,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.093181028998,-24.4648076961602,S0031905,Nardoo 7,Nardoo 7,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031905,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.99886069252,-24.4647465942911,S0031714,New Well 8,New Well 8,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031714,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.084001023555,-24.4646275109609,S0031497,Nardoo 12,Nardoo 12,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031497,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.082931027335,-24.4638274811725,S0031498,Nardoo 13,Nardoo 13,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031498,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.080261036063,-24.4619474085475,S0031503,Nardoo 18,Nardoo 18,W,Prospect,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031503,2021/04/29,,,,,,,,,,,,,,,,,,,,W Prospect,
116.079581037256,-24.4616473919575,S0031504,Nardoo 19,Nardoo 19,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031504,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.078881042256,-24.4606773683206,S0031499,Nardoo 14,Nardoo 14,W,Prospect,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031499,2021/04/29,,,,,,,,,,,,,,,,,,,,W Prospect,
116.080421049795,-24.4595673877606,S0031899,Nardoo 1,Nardoo 1,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031899,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.078071058174,-24.4577773234786,S0031502,Nardoo 17,Nardoo 17,W,Prospect,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031502,2021/04/29,,,,,,,,,,,,,,,,,,,,W Prospect,
116.075401060674,-24.4569672630673,S0031500,Nardoo 15,Nardoo 15,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031500,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.995040671815,-24.4543065971792,S0031924,New Well 6,New Well 6,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031924,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.997910655206,-24.4524766071226,S0031919,New Well 1,New Well 1,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031919,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.070451117381,-24.4462670582619,S0031501,Nardoo 16,Nardoo 16,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031501,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.068841149699,-24.439966966623,S0031496,Nardoo 11,Nardoo 11,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031496,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.067721170248,-24.4359369070791,S0031906,Nardoo 8,Nardoo 8,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031906,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
116.049911248001,-24.4146164060853,S0031510,Boomerang Tungsten,Boomerang,W,Occurrence,Unspecified,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,J04935,Nardoo Hill,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031510,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.948362715044,-24.2242855116615,S0224106,Minnie Springs Tungsten,Minnie Springs Tungsten,"W, Mo",Occurrence,Outcrop,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,J03776,Minnie Creek Molybdenum-Tungsten-Gold,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0224106,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.94936971793,-24.2143765099021,S0224885,Dogger,Dogger,"Mo, W, Cu",Occurrence,Outcrop,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,J03776,Minnie Creek Molybdenum-Tungsten-Gold,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0224885,2021/04/29,,,,,Cu Unclassified,,,,,,,,,,,,,,,W Occurrence,
115.830717583213,-24.1193763343721,S0224871,Osbourne Well,Osbourne Well,"Mo, W, U",Occurrence,Outcrop,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0224871,2021/04/29,,,,,,,,,,,,,,,,,,,,W Occurrence,
115.915107602986,-24.0855344119079,S0224105,Nina,Nina,"W, Mo, Au",Prospect,Outcrop,Undeveloped,TUNGSTEN - MOLYBDENUM,STEEL ALLOY METAL,J03776,Minnie Creek Molybdenum-Tungsten-Gold,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0224105,2021/04/29,,Au Unclassified,,,,,,,,,,,,,,,,,,W Prospect,
